corpus,section,subsection,bucket,priority,title,org,authors,year,url,verified,relevance,license,est_chunks,include,notes,status,raw_path,extracted_path,bytes,chars,error
Platforms,Section E — US Army Fires Platforms & Sensors,E5 — Army UAS,platform_us_army_fires,P2,Boeing Insitu RQ-21A Blackjack,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Boeing_Insitu_RQ-21_Blackjack,,"Small tactical UAS; STUAS; Navy/Marine/Army; EO/IR, SIGINT; catapult launch/net recovery; shipboard and expeditionary fires ISR",Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/boeing-insitu-rq-21a-blackjack-0764233d.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/boeing-insitu-rq-21a-blackjack-0764233d.txt,8139,8118,
Platforms,Section E — US Army Fires Platforms & Sensors,E2 — Rocket Artillery & Missiles,platform_us_army_fires,P2,Guided Multiple Launch Rocket System (GMLRS),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Guided_Multiple_Launch_Rocket_System,,M30/M31 GMLRS; 84 km range; GPS/INS; unitary/alternative warhead (M30A1 DPICM-like); dominant deep fires munition for 131A planners,Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/guided-multiple-launch-rocket-system-gmlrs-2f1cfbb9.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/guided-multiple-launch-rocket-system-gmlrs-2f1cfbb9.txt,37045,36933,
Platforms,Section E — US Army Fires Platforms & Sensors,E1 — Cannon Artillery,platform_us_army_fires,P2,M109 Paladin,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/M109_howitzer,,M109A7 Paladin; 155mm/39-cal; Paladin Integrated Management (PIM); IFCS; digital fires integration with AFATDS; self-propelled howitzer,Wikipedia (CC BY-SA 4.0),10,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/m109-paladin-deceb503.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/m109-paladin-deceb503.txt,35574,35417,
Platforms,Section E — US Army Fires Platforms & Sensors,E2 — Rocket Artillery & Missiles,platform_us_army_fires,P2,M270 MLRS,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/M270_Multiple_Launch_Rocket_System,,"M270A2 MLRS; dual-pod launcher; GMLRS, ATACMS, M30/31; Bradley chassis; Army and allied rocket fires",Wikipedia (CC BY-SA 4.0),10,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/m270-mlrs-4337d462.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/m270-mlrs-4337d462.txt,37045,36933,
Platforms,Section E — US Army Fires Platforms & Sensors,E2 — Rocket Artillery & Missiles,platform_us_army_fires,P2,MGM-140 ATACMS,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/MGM-140_ATACMS,,Army Tactical Missile System; Block I/IA/II; 300 km max (Block IA); GPS/INS; suppression of enemy air defenses (SEAD) and deep fires; Ukraine employment,Wikipedia (CC BY-SA 4.0),8,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/mgm-140-atacms-cfc26dc4.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/mgm-140-atacms-cfc26dc4.txt,22982,22916,
Platforms,Section E — US Army Fires Platforms & Sensors,E2 — Rocket Artillery & Missiles,platform_us_army_fires,P2,Precision Strike Missile (PrSM),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Precision_Strike_Missile,Y,PrSM Increment 1/2/3/4/5; 500+ km range; anti-ship seeker (Increment 2); HIMARS/MLRS compatible; ATACMS replacement; future deep fires,Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_army_fires/precision-strike-missile-prsm-c670a1d2.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_army_fires/precision-strike-missile-prsm-c670a1d2.txt,9397,9387,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B3 — Airborne Warning & Control / Battle Management,platform_us_isr_c2,P2,Boeing E-3 Sentry (AWACS),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Boeing_E-3_Sentry,,"E-3 AWACS; AN/APY-1/2 radar; NATO AWACS fleet; airspace management, track management, battle management; C2 for fires deconfliction",Wikipedia (CC BY-SA 4.0),10,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/boeing-e-3-sentry-awacs-e2baadd2.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/boeing-e-3-sentry-awacs-e2baadd2.txt,30231,30146,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B3 — Airborne Warning & Control / Battle Management,platform_us_isr_c2,P2,Boeing E-7 Wedgetail,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Boeing_E-7,,E-7A AEW&C (Australia/UK/USAF); MESA radar; AWACS replacement; advanced multi-role electronically scanned array; C2 node,Wikipedia (CC BY-SA 4.0),8,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/boeing-e-7-wedgetail-c100da65.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/boeing-e-7-wedgetail-c100da65.txt,351,351,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B5 — Air Refueling,platform_us_isr_c2,P2,Boeing KC-135 Stratotanker,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Boeing_KC-135_Stratotanker,,KC-135 backbone tanker; CFM56-powered R model; enables Pacific bomber operations; tanker-to-receiver pairing for strike planning,Wikipedia (CC BY-SA 4.0),10,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/boeing-kc-135-stratotanker-0973ebd0.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/boeing-kc-135-stratotanker-0973ebd0.txt,51604,51402,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B5 — Air Refueling,platform_us_isr_c2,P2,Boeing KC-46 Pegasus,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Boeing_KC-46_Pegasus,,"KC-46A tanker; remote vision system, boom/drogue, Advanced Aerial Refueling Boom; enables extended strike range; tanker force structure",Wikipedia (CC BY-SA 4.0),10,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/boeing-kc-46-pegasus-75d5d0cd.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/boeing-kc-46-pegasus-75d5d0cd.txt,32367,32317,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B2 — Theater/Operational ISR & MAOS,platform_us_isr_c2,P2,Boeing MQ-25 Stingray,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Boeing_MQ-25_Stingray,,USN carrier-based tanker/ISR UAS; extends F/A-18E/F/F-35C combat radius; organic carrier tanking; enables long-range maritime strike,Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/boeing-mq-25-stingray-a7bbc1f8.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/boeing-mq-25-stingray-a7bbc1f8.txt,8087,8081,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B4 — Maritime Patrol & Naval ISR,platform_us_isr_c2,P2,Boeing P-8 Poseidon,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Boeing_P-8_Poseidon,,"P-8A ASW/ASUW; Harpoon, Mk-54 torpedo, sonobuoys, HAAS sensors; maritime kill chain; anti-submarine warfare targeting",Wikipedia (CC BY-SA 4.0),10,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/boeing-p-8-poseidon-6796053a.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/boeing-p-8-poseidon-6796053a.txt,47360,47320,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B1 — Strategic ISR,platform_us_isr_c2,P2,Boeing RC-135,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Boeing_RC-135,Y,"RC-135V/W Rivet Joint (SIGINT), RC-135S Cobra Ball (ballistic missile tracking), RC-135U Combat Sent (ELINT); 55th Wing; key ISR for kill chain cueing",Wikipedia (CC BY-SA 4.0),12,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/boeing-rc-135-da084a3a.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/boeing-rc-135-da084a3a.txt,31776,31693,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B2 — Theater/Operational ISR & MAOS,platform_us_isr_c2,P2,General Atomics MQ-1C Gray Eagle,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/General_Atomics_MQ-1C_Gray_Eagle,,"US Army UAS; Hellfire, VIPER Strike, AN/ZPY-1 STARLite SAR; division-level ISR/attack; critical for Army fires kill chain",Wikipedia (CC BY-SA 4.0),8,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/general-atomics-mq-1c-gray-eagle-c9df22c2.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/general-atomics-mq-1c-gray-eagle-c9df22c2.txt,14739,14732,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B2 — Theater/Operational ISR & MAOS,platform_us_isr_c2,P2,General Atomics MQ-9 Reaper,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/General_Atomics_MQ-9_Reaper,Y,"MQ-9A/B multi-role UAS: Hellfire, GBU-12, SDB, Stinger; USAF/USN/USMC; CDE support; direct-action and ISR missions; kill chain execution",Wikipedia (CC BY-SA 4.0),12,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/general-atomics-mq-9-reaper-759b3f03.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/general-atomics-mq-9-reaper-759b3f03.txt,72020,71932,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B3 — Airborne Warning & Control / Battle Management,platform_us_isr_c2,P2,Grumman E-2D Advanced Hawkeye,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Northrop_Grumman_E-2_Hawkeye,,E-2D carrier-based AEW&C; AN/APY-9 UHF AESA; NIFC-CA node; Cooperative Engagement Capability uplink; naval fires command node,Wikipedia (CC BY-SA 4.0),10,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/grumman-e-2d-advanced-hawkeye-b2130caa.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/grumman-e-2d-advanced-hawkeye-b2130caa.txt,35653,35632,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B1 — Strategic ISR,platform_us_isr_c2,P2,Lockheed RQ-170 Sentinel,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Lockheed_Martin_RQ-170_Sentinel,,"Classified stealth UAS; public-domain details on LO design, forward-deployed ISR; USAF operational use over Afghanistan/Iran; kill chain overhead",Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/lockheed-rq-170-sentinel-a19f5497.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/lockheed-rq-170-sentinel-a19f5497.txt,10452,10445,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B1 — Strategic ISR,platform_us_isr_c2,P2,Lockheed U-2S,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Lockheed_U-2,,"U-2S IMINT/SIGINT, SYERS-2 sensor, Senior Year electro-optical sensor; high-altitude strategic ISR for targeting",Wikipedia (CC BY-SA 4.0),12,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/lockheed-u-2s-87002ce3.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/lockheed-u-2s-87002ce3.txt,92370,92174,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B5 — Air Refueling,platform_us_isr_c2,P2,McDonnell Douglas KC-10 Extender,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/McDonnell_Douglas_KC-10_Extender,,KC-10 large-capacity tanker/cargo; complementary to KC-135; retirement context for tanker force posture,Wikipedia (CC BY-SA 4.0),8,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/mcdonnell-douglas-kc-10-extender-300a3401.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/mcdonnell-douglas-kc-10-extender-300a3401.txt,20792,20657,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B3 — Airborne Warning & Control / Battle Management,platform_us_isr_c2,P2,Northrop Grumman E-8 JSTARS,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Northrop_Grumman_E-8_Joint_STARS,,E-8C JSTARS; J/APY-3 MTI/SAR radar; ground moving target indicator; Army-Air Force fires integration; TITAN as replacement context,Wikipedia (CC BY-SA 4.0),8,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/northrop-grumman-e-8-jstars-ddf65d51.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/northrop-grumman-e-8-jstars-ddf65d51.txt,19041,19002,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B1 — Strategic ISR,platform_us_isr_c2,P2,Northrop Grumman RQ-4 Global Hawk,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Northrop_Grumman_RQ-4_Global_Hawk,Y,"High-altitude, long-endurance UAS; EO/IR/SAR sensors; SIGINT variant (Block 40); persistent theater ISR; MQ-4C Triton maritime variant",Wikipedia (CC BY-SA 4.0),10,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/northrop-grumman-rq-4-global-hawk-b1f7d07d.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/northrop-grumman-rq-4-global-hawk-b1f7d07d.txt,43975,43934,
Platforms,Section B — US ISR / C2 / Tanker Platforms,B4 — Maritime Patrol & Naval ISR,platform_us_isr_c2,P2,Sikorsky MH-60R Seahawk,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Sikorsky_MH-60R_Seahawk,,"MH-60R ASW/ASUW; APS-153 AESA radar, FLIR, sonobuoys, Hellfire/Penguin; ship-based kill chain execution",Wikipedia (CC BY-SA 4.0),8,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_isr_c2/sikorsky-mh-60r-seahawk-2fdacf8d.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_isr_c2/sikorsky-mh-60r-seahawk-2fdacf8d.txt,35138,35089,
Platforms,Section F — US Marine Fires Platforms & Sensors,F3 — Marine Radar & Sensors,platform_us_marine_fires,P2,AN/TPS-80 G/ATOR,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AN/TPS-80,,Ground/Air Task Oriented Radar; USMC air traffic control + counter-UAS + air defense; S-band AESA; replaces multiple radars; expeditionary fires cueing,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_marine_fires/an-tps-80-g-ator-9723680f.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_marine_fires/an-tps-80-g-ator-9723680f.txt,6718,6714,
Platforms,Section F — US Marine Fires Platforms & Sensors,F4 — Marine Aviation (Fires-Relevant),platform_us_marine_fires,P2,Bell Boeing MV-22 Osprey,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Bell_Boeing_V-22_Osprey,,MV-22B tiltrotor; EABO logistics/assault; AN/APQ-186 terrain-following radar; MAGTF fires enabling; range extends Marine strike reach,Wikipedia (CC BY-SA 4.0),10,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_marine_fires/bell-boeing-mv-22-osprey-ad8fe15b.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_marine_fires/bell-boeing-mv-22-osprey-ad8fe15b.txt,49914,49873,
Platforms,Section F — US Marine Fires Platforms & Sensors,F2 — Marine Anti-Ship & Coastal Defense,platform_us_marine_fires,P2,Naval Strike Missile / NMESIS,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Naval_Strike_Missile,Y,NSM/RGM-184A; NMESIS (Navy Marine Expeditionary Ship Interdiction System) on JLTV; Kongsberg/Raytheon; maritime strike from shore; EABO fires node,Wikipedia (CC BY-SA 4.0),8,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_marine_fires/naval-strike-missile-nmesis-28747865.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_marine_fires/naval-strike-missile-nmesis-28747865.txt,13053,13029,
Platforms,Section C — US Targeting Pods & Airborne Sensors,C1 — Targeting Pods,platform_us_pods_sensors,P2,AN/AAQ-33 Sniper Advanced Targeting Pod,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Sniper_Advanced_Targeting_Pod,Y,"Sniper ATP Gen I/II/III; LRIP Block 32, enhanced Sniper; two-color FLIR, HD-CCD, laser designator; F-15E/F-16/A-10C/B-52 integration; dominant USAF targeting pod",Wikipedia (CC BY-SA 4.0),8,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_pods_sensors/an-aaq-33-sniper-advanced-targeting-pod-cb9a2bf3.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_pods_sensors/an-aaq-33-sniper-advanced-targeting-pod-cb9a2bf3.txt,7335,7319,
Platforms,Section C — US Targeting Pods & Airborne Sensors,C3 — F-35 Integrated Sensor Suite,platform_us_pods_sensors,P2,AN/AAQ-37 Distributed Aperture System (DAS),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AN/AAQ-37,,"F-35 360-degree passive sensor system; Northrop Grumman; missile warning, navigation, IRST function; revolutionary sensor fusion for 5th-gen",Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_pods_sensors/an-aaq-37-distributed-aperture-system-das-6f89015e.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_pods_sensors/an-aaq-37-distributed-aperture-system-das-6f89015e.txt,2001,2000,
Platforms,Section C — US Targeting Pods & Airborne Sensors,C4 — Electronic Attack & Self-Protection Systems,platform_us_pods_sensors,P2,AN/ALQ-99 Tactical Jamming System,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AN/ALQ-99,,EA-18G legacy jamming system; multiple band coverage; airborne electronic attack in SEAD; being replaced by NGJ,Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_pods_sensors/an-alq-99-tactical-jamming-system-9845d96b.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_pods_sensors/an-alq-99-tactical-jamming-system-9845d96b.txt,5122,5050,
Platforms,Section C — US Targeting Pods & Airborne Sensors,C2 — Airborne Radar Systems,platform_us_pods_sensors,P2,AN/APG-77 (F-22 radar),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AN/APG-77,,Northrop Grumman/Raytheon AESA for F-22; LPI operation; wide-bandwidth for SAR/GMTI; electronic attack; 5th-gen sensor baseline,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_pods_sensors/an-apg-77-f-22-radar-553762d0.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_pods_sensors/an-apg-77-f-22-radar-553762d0.txt,2877,2877,
Platforms,Section C — US Targeting Pods & Airborne Sensors,C2 — Airborne Radar Systems,platform_us_pods_sensors,P2,AN/APG-81 (F-35 radar),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AN/APG-81,,"Northrop Grumman AESA multifunction radar for F-35; synthetic aperture radar (SAR), ground moving target indicator (GMTI), air-to-air; LPI; 1,200+ T/R modules",Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_pods_sensors/an-apg-81-f-35-radar-b7900cef.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_pods_sensors/an-apg-81-f-35-radar-b7900cef.txt,3608,3604,
Platforms,Section C — US Targeting Pods & Airborne Sensors,C2 — Airborne Radar Systems,platform_us_pods_sensors,P2,AN/APG-82 AESA (F-15E/EX radar),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AN/APG-82,,"Raytheon AESA for F-15E/EX; upgraded from APG-70; wide area surveillance, SAR, GMTI; high-resolution mapping for precision strike",Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_pods_sensors/an-apg-82-aesa-f-15e-ex-radar-98f0cdc1.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_pods_sensors/an-apg-82-aesa-f-15e-ex-radar-98f0cdc1.txt,6968,6968,
Platforms,Section C — US Targeting Pods & Airborne Sensors,C2 — Airborne Radar Systems,platform_us_pods_sensors,P2,AN/APG-83 Scalable Agile Beam Radar (SABR),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AN/APG-83,,Northrop Grumman AESA for F-16V Block 70/72; SAR/GMTI; five modes vs three on AN/APG-68; allied F-16 fleet modernization,Wikipedia (CC BY-SA 4.0),4,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_pods_sensors/an-apg-83-scalable-agile-beam-radar-sabr-c9db26c2.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_pods_sensors/an-apg-83-scalable-agile-beam-radar-sabr-c9db26c2.txt,2234,2232,
Platforms,Section C — US Targeting Pods & Airborne Sensors,C1 — Targeting Pods,platform_us_pods_sensors,P2,AN/ASQ-228 ATFLIR (Advanced Targeting Forward-Looking Infrared),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/AN/ASQ-228_ATFLIR,,"ATFLIR on F/A-18E/F/G; BAE Systems; wide-band sensor, targeting capability; USN primary targeting pod; replaces FLIR/TINS",Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_pods_sensors/an-asq-228-atflir-advanced-targeting-forward-looking-infrared-881948a5.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_pods_sensors/an-asq-228-atflir-advanced-targeting-forward-looking-infrared-881948a5.txt,2165,2165,
Platforms,Section C — US Targeting Pods & Airborne Sensors,C3 — F-35 Integrated Sensor Suite,platform_us_pods_sensors,P2,Electro-Optical Targeting System (EOTS),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Electro-Optical_Targeting_System,,"F-35 internal EOTS; Lockheed Martin; FLIR, laser designator/rangefinder; replaces external targeting pod; fused with DAS and radar",Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_pods_sensors/electro-optical-targeting-system-eots-81565f66.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_pods_sensors/electro-optical-targeting-system-eots-81565f66.txt,725,724,
Platforms,Section C — US Targeting Pods & Airborne Sensors,C1 — Targeting Pods,platform_us_pods_sensors,P2,LITENING Targeting Pod,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/LITENING,,"LITENING G4/G5; Rafael/Northrop Grumman; MW FLIR, CCD camera, laser rangefinder/designator; AV-8B/F-16/A-10/F-35B integration; USMC primary pod",Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_us_pods_sensors/litening-targeting-pod-a7addf26.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_us_pods_sensors/litening-targeting-pod-a7addf26.txt,11488,11478,
Platforms,Section L — Russia / Soviet Legacy (Supplemental — New Items Only),L1 — New Systems Not in Prior Corpus,platform_russia_supplement,P3,9M729 (SSC-8 Screwdriver) cruise missile,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/9M729,,"Ground-launched cruise missile; INF Treaty violation; ~2,500 km range; caused US INF withdrawal 2019; European theater LACM threat",Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_russia_supplement/9m729-ssc-8-screwdriver-cruise-missile-3a33f82f.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_russia_supplement/9m729-ssc-8-screwdriver-cruise-missile-3a33f82f.txt,3957,3943,
Platforms,Section L — Russia / Soviet Legacy (Supplemental — New Items Only),L1 — New Systems Not in Prior Corpus,platform_russia_supplement,P3,Kh-47M2 Kinzhal,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Kh-47M2_Kinzhal,,"Air-launched hypersonic; MiG-31K/Tu-22M3 carried; Mach 10; 2,000 km range; ASBM variant; Ukraine combat use; HGV threat comparison vs. DF-17",Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_russia_supplement/kh-47m2-kinzhal-4145602c.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_russia_supplement/kh-47m2-kinzhal-4145602c.txt,9063,9031,
Platforms,Section L — Russia / Soviet Legacy (Supplemental — New Items Only),L1 — New Systems Not in Prior Corpus,platform_russia_supplement,P3,Oreshnik IRBM,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Oreshnik_missile,,RS-26-derived IRBM; MRV/hypersonic glide bodies; Mach 10+; first employed vs. Ukraine Nov 2024; post-INF Russia escalation; new threat tier,Wikipedia (CC BY-SA 4.0),5,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_russia_supplement/oreshnik-irbm-18a980cb.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_russia_supplement/oreshnik-irbm-18a980cb.txt,10729,10706,
Platforms,Section L — Russia / Soviet Legacy (Supplemental — New Items Only),L1 — New Systems Not in Prior Corpus,platform_russia_supplement,P3,Shahed-136 / Geran-2 (Russian employment),Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Shahed_136,Y,Iranian-origin loitering munition; Russian Geran-2 designation; mass employment vs Ukraine infrastructure; replication/transfer threat for other adversaries,Wikipedia (CC BY-SA 4.0),6,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_russia_supplement/shahed-136-geran-2-russian-employment-e209a12b.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_russia_supplement/shahed-136-geran-2-russian-employment-e209a12b.txt,32040,31980,
Platforms,Section L — Russia / Soviet Legacy (Supplemental — New Items Only),L1 — New Systems Not in Prior Corpus,platform_russia_supplement,P3,Sukhoi Su-57 Felon,Wikipedia,Wikipedia contributors,2024,https://en.wikipedia.org/wiki/Sukhoi_Su-57,,Russian 5th-gen stealth fighter; N036 Byelka AESA; R-77M/R-37M; limited production; PLA competitive analysis baseline; Ukraine employment,Wikipedia (CC BY-SA 4.0),10,Y,,ok,/home/user/workspace/joint_fires_corpus/raw/platform_russia_supplement/sukhoi-su-57-felon-97c4488f.txt,/home/user/workspace/joint_fires_corpus/extracted/platform_russia_supplement/sukhoi-su-57-felon-97c4488f.txt,61914,61427,
